pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0x9932,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F8C,R,0x4F8C,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE|IDLE_IAC,"25 RPM HOT IDLE PURGE COMP, Drive, A/C OFF",high
0x9935,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$01,L993C",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,"BR IF NOT b1, A/C ON",high
0x9939,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F8D,R,0x4F8D,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE|IDLE_IAC,"25 RPM HOT IDLE PURGE COMP, Drive, A/C ON",high
0x993E,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L085C,R,0x085C,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x9943,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$02,L994E",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,"BR IF b1, DRIVE",high
0x9948,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4EBC,R,0x4EBC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,100 % PK/NUT MULT TO L4F__ DRIVE MULT TBL,high
0x9950,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L085F,R,0x085F,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x9955,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L085F,R,0x085F,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x9959,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L085F,W,0x085F,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x995F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR 0,X,#$10,L99A8",R,0x4E8F,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,X=0x4E8F,L989C,mainline/unknown,0x9EA0,IDLE_IAC,"BR IF NOT b4, A/C HI PRESSURE SW IN USE | indexed_resolved",high
0x9963,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F8E,R,0x4F8E,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,memory,,L989C,mainline/unknown,0x9EA0,EST|IDLE_IAC,"0 RPM MAX REQUESTED, HI A/C HEAD PRESS, Pk/Neut",high
0x9966,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$02,L996D",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,"BR IF NOT b1, DRIVE",high
0x996A,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F8F,R,0x4F8F,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,memory,,L989C,mainline/unknown,0x9EA0,EST|IDLE_IAC,"0 RPM MAX REQUESTED, HI A/C HEAD PRESS, Drive",high
0x9973,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JSR L9250,EXEC,0x9250,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x9978,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0860,R,0x0860,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x997D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L0861,R,0x0861,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x9983,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F91,R,0x4F91,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,"0 Sec's, PERIOD TO INCR RPM FOR",high
0x9988,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPB L0857,R,0x0857,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,L989C,mainline/unknown,0x9EA0,IDLE|IDLE_IAC,DESIRED IDLE RPM/12.5,high
0x9990,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0860,R,0x0860,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x9993,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L0861,R,0x0861,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x999C,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4F90,R,0x4F90,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,"0 Sec's, PERIOD TO INCR RPM FOR",high
0x999F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L0860,W,0x0860,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x99A2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ADDA L085F,R,0x085F,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ADDA,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x99A5,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAB L0861,W,0x0861,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,B,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x99A8,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L0857,W,0x0857,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L989C,mainline/unknown,0x9EA0,IDLE|IDLE_IAC,DESIRED IDLE RPM/12.5,high
0x99B0,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ANDB L0036,R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ANDB,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,"MASK b0,b1 DRIVE & A/C ON",high
0x99B3,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4E8F,R,0x4E8F,ROM_TABLE,IDLE_IAC,YES,MEDIUM,8,,memory,,L989C,mainline/unknown,0x9EA0,IAC|IDLE_IAC,"0000 1110, IAC MD WD #1",high
0x99BA,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDAA 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L989C,mainline/unknown,0x9EA0,IDLE_IAC,indexed_unresolved,low_unresolved
0x99BE,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDAB 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L989C,mainline/unknown,0x9EA0,IDLE_IAC,indexed_unresolved,low_unresolved
0x99C1,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L0868,W,0x0868,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L989C,mainline/unknown,0x9EA0,IDLE_IAC,,high
0x99C8,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$02,L99CF",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF b1, DRIVE",high
0x99CF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 3,X",R,0x02A0,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=0x029D,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x99D1,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$01,L99D7",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF b0, A/C ON",high
0x99D5,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 0,X",R,0x029D,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=0x029D,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x99D9,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDD 6,X",R,0x02A3,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,X=0x029D,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x99E2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,%TPS,high
0x99E5,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L4EF2,R,0x4EF2,ROM_TABLE,IDLE_IAC,YES,MEDIUM,8,,CMPA,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,"16% TPS UPPR LMT FOR CLSD, (IAC)",high
0x99EA,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0039,#$80",RMW,0x0039,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,set 0x80,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"SET b7,",high
0x99EF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0039,#$80",RMW,0x0039,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,clear 0x80,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x99F2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0284,R,0x0284,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,MPH/1,high
0x99F5,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L4EF3,R,0x4EF3,ROM_TABLE,IDLE_IAC,YES,MEDIUM,8,,CMPA,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,2  MPH UPPER LMT FOR IAC CLSD,high
0x99FA,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L4EF4,R,0x4EF4,ROM_TABLE,IDLE_IAC,YES,MEDIUM,8,,memory,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,500 Msec CLSD LP ENABLE DELAY AFTER IAC QUAL'S,high
0x99FD,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAB L0864,W,0x0864,EXT_RAM,IDLE_IAC,YES,HIGH,8,,B,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,msec CLSD LP ENABLE DELAY AFTER IAC QUAL'S,high
0x9A00,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0036,#$04",RMW,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,clear 0x04,,L99C5,mainline/unknown,0x9749,IDLE_IAC,CLR b2,high
0x9A05,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0036,#$04",RMW,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,set 0x04,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"SET b2,",high
0x9A08,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0882,R,0x0882,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A0B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L0885,R,0x0885,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A10,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0864,R,0x0864,EXT_RAM,IDLE_IAC,YES,MEDIUM,8,,memory,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,msec CLSD LP ENABLE DELAY AFTER IAC QUAL'S,high
0x9A16,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAA L0864,W,0x0864,EXT_RAM,IDLE_IAC,YES,HIGH,8,,A,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,msec CLSD LP ENABLE DELAY AFTER IAC QUAL'S,high
0x9A1B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$80,L9A26",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,"BR IF b7, IDLE RPM TOO HIGH",high
0x9A1F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0866,R,0x0866,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A26,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0867,R,0x0867,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A2D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$80,L9A58",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,"BR IF b7, IDLE RPM TOO HIGH",high
0x9A31,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0866,R,0x0866,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A34,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ORAA L087A,R,0x087A,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ORAA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A37,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ORAA L0877,R,0x0877,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ORAA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A3C,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$04,L9A47",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A40,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L4E8F,R,0x4E8F,ROM_TABLE,IDLE_IAC,YES,MEDIUM,8,,memory,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,"0000 1110, IAC MD WD #1",high
0x9A47,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L003E,#$04,L9A58",R,0x003E,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,bit,0x04,bit test 0x04,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF b2, LOW BATTERY",high
0x9A4B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0037,#$04,L9A5E",R,0x0037,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF NOT b2, TTHROTTLE KICKER ACTIVE",high
0x9A4F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDD L088B,R,0x088B,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A54,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$80,L9A5E",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,"BR IF NOT b7, IDLE RPM TOO HIGH",high
0x9A58,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BCLR L0036,#$08",RMW,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,clear 0x08,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A5B,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JMP L9C06,EXEC,0x9C06,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A5E,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0036,#$08",RMW,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,set 0x08,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A61,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$10,L9A6D",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,bit test 0x10,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF not b4,",high
0x9A65,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$80,L9A9F",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,"BR IF NOT b7, IDLE RPM TOO HIGH",high
0x9A6D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0868,R,0x0868,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A70,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L0063,R,0x0063,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L99C5,mainline/unknown,0x9749,IDLE_IAC,RPM/12.5,high
0x9A74,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BSET L0036,#$10",RMW,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x10,set 0x10,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A7D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,ANDB L0036,R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,ANDB,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"MASK b0,1 A/C ON & DRIVE",high
0x9A80,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"LDAA 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_unresolved,low_unresolved
0x9A83,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L5055,R,0x5055,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"1.5 Sec's STALL SVR DELAY TO RE-ENABLE, PK/NEUT",high
0x9A86,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$02,L9A8D",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF NOT b1, DRIVE",high
0x9A8A,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L5056,R,0x5056,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"1.5 Sec's STALL SVR DELAY TO RE-ENABLE, DRIVE",high
0x9A8D,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,STAB L0869,W,0x0869,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,B,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"STALL SVR DELAY TO RE-ENABLE, DRIVE",high
0x9A91,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"ADDD 4,Y",R,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,ADDD,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9A99,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD 4,Y",W,0x48FE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D=0xFFFF,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9A9C,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JMP L9BDA,EXEC,0x9BDA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L99C5,mainline/unknown,0x9749,IDLE_IAC,,high
0x9A9F,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0858,R,0x0858,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,RPM ERROR/12.5,high
0x9ABF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$80,L9ACF",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,"BR IF b7, IDLE RPM TOO HIGH",high
0x9AC6,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$02,L9AD9",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF b1, DRIVE",high
0x9AD2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$02,L9AD9",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF b1, DRIVE",high
0x9AD9,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L99C5,mainline/unknown,0x9749,IDLE_IAC,2d LK UP,high
0x9ADD,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAB L0858,R,0x0858,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,RPM ERROR/12.5,high
0x9AE1,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"STD 0,Y",W,0x48FA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,Y=0x48FA,L99C5,mainline/unknown,0x9749,IDLE_IAC,indexed_resolved,high
0x9AE4,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRSET L0036,#$80,L9B4E",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,"BR IF NOT b7, IDLE RPM TOO HIGH",high
0x9AE8,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,COOL VALUE,high
0x9AEA,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,CMPA L50C2,R,0x50C2,ROM_TABLE,IDLE_IAC,YES,MEDIUM,8,,CMPA,,L99C5,mainline/unknown,0x9749,IAC|IDLE_IAC,"72.5c COOL, IAC HI OUT OF POSIT COOL THRESH",high
0x9AEF,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L50C3,R,0x50C3,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE|IDLE_IAC,39% FLOW MAX IDLE INTEGRAL FOR NO A/C,high
0x9AF2,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,"BRCLR L0036,#$01,L9AF9",R,0x0036,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,L99C5,mainline/unknown,0x9749,IDLE_IAC,"BR IF NOT b0, A/C ON",high
